Water Requirement,MIN_TEMP,MAX_TEMP,Crop Type_BEAN,Crop Type_CABBAGE,Crop Type_CITRUS,Crop Type_COTTON,Crop Type_MAIZE,Crop Type_MELON,Crop Type_MUSTARD,Crop Type_ONION,Crop Type_POTATO,Crop Type_RICE,Crop Type_SOYABEAN,Crop Type_SUGARCANE,Crop Type_TOMATO,Crop Type_WHEAT,Soil Type_HUMID,Soil Type_WET,Weather Condition_RAINY,Weather Condition_SUNNY,Weather Condition_WINDY,REGION_HUMID,REGION_SEMI ARID,REGION_SEMI HUMID
6.8,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
6.3,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
0.3,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
6.35,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
7.85,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
7.35,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
0.5,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
7.32,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
8.82,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
8.32,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
0.8,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
6.2,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
7.7,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
7.2,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0.5,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
7.2,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8.7,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
8.2,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0.8,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
8.3,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
9.8,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
9.3,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0.3,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
9.4,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
10.9,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
10.4,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1.4,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
5.3,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6.8,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
6.3,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.3,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
6.25,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
7.75,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
7.25,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.5,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
7.35,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
8.85,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
8.35,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.8,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
8.34,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
9.84,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
9.34,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.34,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
4.0,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
5.5,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
5.0,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0.2,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
5.06,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
6.56,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
6.06,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0.3,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
6.04,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7.56,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
7.06,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0.5,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
7.05,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
8.56,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
8.05,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0.8,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
2.48,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3.98,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
3.48,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0.1,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
3.48,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4.98,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
4.48,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0.1,20.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
4.48,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
5.98,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
5.48,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0.2,30.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
